Graph Name,Rank,No of sources of Evidences,Controller,Allocated Switch
ROEDUNETFIBRE.GRAPHML,Rank 5,2,42,29
ROEDUNETFIBRE.GRAPHML,Rank 5,2,42,24
ROEDUNETFIBRE.GRAPHML,Rank 5,2,42,23
ROEDUNETFIBRE.GRAPHML,Rank 5,2,42,43
ROEDUNETFIBRE.GRAPHML,Rank 5,2,42,12
ROEDUNETFIBRE.GRAPHML,Rank 5,2,42,25
ROEDUNETFIBRE.GRAPHML,Rank 5,2,42,36
ROEDUNETFIBRE.GRAPHML,Rank 5,2,42,22
ROEDUNETFIBRE.GRAPHML,Rank 5,2,42,41
ROEDUNETFIBRE.GRAPHML,Rank 5,2,42,21
ROEDUNETFIBRE.GRAPHML,Rank 5,2,16,19
ROEDUNETFIBRE.GRAPHML,Rank 5,2,16,13
ROEDUNETFIBRE.GRAPHML,Rank 5,2,16,18
ROEDUNETFIBRE.GRAPHML,Rank 5,2,16,14
ROEDUNETFIBRE.GRAPHML,Rank 5,2,16,11
ROEDUNETFIBRE.GRAPHML,Rank 5,2,16,17
ROEDUNETFIBRE.GRAPHML,Rank 5,2,16,10
ROEDUNETFIBRE.GRAPHML,Rank 5,2,16,15
ROEDUNETFIBRE.GRAPHML,Rank 5,2,0,2
ROEDUNETFIBRE.GRAPHML,Rank 5,2,0,1
ROEDUNETFIBRE.GRAPHML,Rank 5,2,0,39
ROEDUNETFIBRE.GRAPHML,Rank 5,2,0,3
ROEDUNETFIBRE.GRAPHML,Rank 5,2,0,47
ROEDUNETFIBRE.GRAPHML,Rank 5,2,27,33
ROEDUNETFIBRE.GRAPHML,Rank 5,2,27,26
ROEDUNETFIBRE.GRAPHML,Rank 5,2,27,8
ROEDUNETFIBRE.GRAPHML,Rank 5,2,27,4
ROEDUNETFIBRE.GRAPHML,Rank 5,2,27,32
ROEDUNETFIBRE.GRAPHML,Rank 5,2,27,5
ROEDUNETFIBRE.GRAPHML,Rank 5,2,27,31
ROEDUNETFIBRE.GRAPHML,Rank 5,2,27,34
ROEDUNETFIBRE.GRAPHML,Rank 5,2,27,20
ROEDUNETFIBRE.GRAPHML,Rank 5,2,27,37
ROEDUNETFIBRE.GRAPHML,Rank 5,2,27,9
ROEDUNETFIBRE.GRAPHML,Rank 5,2,27,6
ROEDUNETFIBRE.GRAPHML,Rank 5,2,27,7
ROEDUNETFIBRE.GRAPHML,Rank 5,2,27,30
ROEDUNETFIBRE.GRAPHML,Rank 5,3,4,26
ROEDUNETFIBRE.GRAPHML,Rank 5,3,4,33
ROEDUNETFIBRE.GRAPHML,Rank 5,3,4,8
ROEDUNETFIBRE.GRAPHML,Rank 5,3,4,27
ROEDUNETFIBRE.GRAPHML,Rank 5,3,4,32
ROEDUNETFIBRE.GRAPHML,Rank 5,3,4,5
ROEDUNETFIBRE.GRAPHML,Rank 5,3,4,31
ROEDUNETFIBRE.GRAPHML,Rank 5,3,4,1
ROEDUNETFIBRE.GRAPHML,Rank 5,3,4,34
ROEDUNETFIBRE.GRAPHML,Rank 5,3,4,0
ROEDUNETFIBRE.GRAPHML,Rank 5,3,4,20
ROEDUNETFIBRE.GRAPHML,Rank 5,3,4,39
ROEDUNETFIBRE.GRAPHML,Rank 5,3,4,37
ROEDUNETFIBRE.GRAPHML,Rank 5,3,4,9
ROEDUNETFIBRE.GRAPHML,Rank 5,3,4,6
ROEDUNETFIBRE.GRAPHML,Rank 5,3,4,3
ROEDUNETFIBRE.GRAPHML,Rank 5,3,4,7
ROEDUNETFIBRE.GRAPHML,Rank 5,3,4,30
ROEDUNETFIBRE.GRAPHML,Rank 5,3,0,39
ROEDUNETFIBRE.GRAPHML,Rank 5,3,0,3
ROEDUNETFIBRE.GRAPHML,Rank 5,3,0,1
ROEDUNETFIBRE.GRAPHML,Rank 5,3,2,38
ROEDUNETFIBRE.GRAPHML,Rank 5,3,2,46
ROEDUNETFIBRE.GRAPHML,Rank 5,3,2,45
ROEDUNETFIBRE.GRAPHML,Rank 5,3,2,47
ROEDUNETFIBRE.GRAPHML,Rank 5,3,16,19
ROEDUNETFIBRE.GRAPHML,Rank 5,3,16,13
ROEDUNETFIBRE.GRAPHML,Rank 5,3,16,18
ROEDUNETFIBRE.GRAPHML,Rank 5,3,16,14
ROEDUNETFIBRE.GRAPHML,Rank 5,3,16,11
ROEDUNETFIBRE.GRAPHML,Rank 5,3,16,17
ROEDUNETFIBRE.GRAPHML,Rank 5,3,16,10
ROEDUNETFIBRE.GRAPHML,Rank 5,3,16,15
ROEDUNETFIBRE.GRAPHML,Rank 5,3,25,28
ROEDUNETFIBRE.GRAPHML,Rank 5,3,25,24
ROEDUNETFIBRE.GRAPHML,Rank 5,3,25,29
ROEDUNETFIBRE.GRAPHML,Rank 5,3,25,43
ROEDUNETFIBRE.GRAPHML,Rank 5,3,25,12
ROEDUNETFIBRE.GRAPHML,Rank 5,3,25,42
ROEDUNETFIBRE.GRAPHML,Rank 5,3,25,44
ROEDUNETFIBRE.GRAPHML,Rank 5,3,25,21
ROEDUNETFIBRE.GRAPHML,Rank 5,4,4,26
ROEDUNETFIBRE.GRAPHML,Rank 5,4,4,33
ROEDUNETFIBRE.GRAPHML,Rank 5,4,4,8
ROEDUNETFIBRE.GRAPHML,Rank 5,4,4,27
ROEDUNETFIBRE.GRAPHML,Rank 5,4,4,32
ROEDUNETFIBRE.GRAPHML,Rank 5,4,4,31
ROEDUNETFIBRE.GRAPHML,Rank 5,4,4,5
ROEDUNETFIBRE.GRAPHML,Rank 5,4,4,34
ROEDUNETFIBRE.GRAPHML,Rank 5,4,4,20
ROEDUNETFIBRE.GRAPHML,Rank 5,4,4,37
ROEDUNETFIBRE.GRAPHML,Rank 5,4,4,9
ROEDUNETFIBRE.GRAPHML,Rank 5,4,4,6
ROEDUNETFIBRE.GRAPHML,Rank 5,4,4,7
ROEDUNETFIBRE.GRAPHML,Rank 5,4,4,30
ROEDUNETFIBRE.GRAPHML,Rank 5,4,0,39
ROEDUNETFIBRE.GRAPHML,Rank 5,4,0,3
ROEDUNETFIBRE.GRAPHML,Rank 5,4,0,1
ROEDUNETFIBRE.GRAPHML,Rank 5,4,2,38
ROEDUNETFIBRE.GRAPHML,Rank 5,4,2,46
ROEDUNETFIBRE.GRAPHML,Rank 5,4,2,12
ROEDUNETFIBRE.GRAPHML,Rank 5,4,2,45
ROEDUNETFIBRE.GRAPHML,Rank 5,4,2,47
ROEDUNETFIBRE.GRAPHML,Rank 5,4,16,19
ROEDUNETFIBRE.GRAPHML,Rank 5,4,16,24
ROEDUNETFIBRE.GRAPHML,Rank 5,4,16,13
ROEDUNETFIBRE.GRAPHML,Rank 5,4,16,18
ROEDUNETFIBRE.GRAPHML,Rank 5,4,16,14
ROEDUNETFIBRE.GRAPHML,Rank 5,4,16,11
ROEDUNETFIBRE.GRAPHML,Rank 5,4,16,17
ROEDUNETFIBRE.GRAPHML,Rank 5,4,16,10
ROEDUNETFIBRE.GRAPHML,Rank 5,4,16,15
ROEDUNETFIBRE.GRAPHML,Rank 5,4,13,11
ROEDUNETFIBRE.GRAPHML,Rank 5,4,13,10
ROEDUNETFIBRE.GRAPHML,Rank 5,4,13,24
SINET.GRAPHML,Rank 1,2,34,4
SINET.GRAPHML,Rank 1,2,34,56
SINET.GRAPHML,Rank 1,2,34,29
SINET.GRAPHML,Rank 1,2,34,32
SINET.GRAPHML,Rank 1,2,34,31
SINET.GRAPHML,Rank 1,2,34,72
SINET.GRAPHML,Rank 1,2,34,69
SINET.GRAPHML,Rank 1,2,34,68
SINET.GRAPHML,Rank 1,2,34,66
SINET.GRAPHML,Rank 1,2,34,9
SINET.GRAPHML,Rank 1,2,34,15
SINET.GRAPHML,Rank 1,2,34,48
SINET.GRAPHML,Rank 1,2,34,44
SINET.GRAPHML,Rank 1,2,34,52
SINET.GRAPHML,Rank 1,2,34,30
SINET.GRAPHML,Rank 1,2,34,19
SINET.GRAPHML,Rank 1,2,34,64
SINET.GRAPHML,Rank 1,2,34,54
SINET.GRAPHML,Rank 1,2,34,27
SINET.GRAPHML,Rank 1,2,34,57
SINET.GRAPHML,Rank 1,2,34,43
SINET.GRAPHML,Rank 1,2,34,18
SINET.GRAPHML,Rank 1,2,34,60
SINET.GRAPHML,Rank 1,2,34,71
SINET.GRAPHML,Rank 1,2,34,25
SINET.GRAPHML,Rank 1,2,34,36
SINET.GRAPHML,Rank 1,2,34,53
SINET.GRAPHML,Rank 1,2,34,10
SINET.GRAPHML,Rank 1,2,34,17
SINET.GRAPHML,Rank 1,2,34,37
SINET.GRAPHML,Rank 1,2,34,61
SINET.GRAPHML,Rank 1,2,34,55
SINET.GRAPHML,Rank 1,2,34,7
SINET.GRAPHML,Rank 1,2,34,21
SINET.GRAPHML,Rank 1,2,34,73
SINET.GRAPHML,Rank 1,2,34,26
SINET.GRAPHML,Rank 1,2,34,2
SINET.GRAPHML,Rank 1,2,34,23
SINET.GRAPHML,Rank 1,2,34,5
SINET.GRAPHML,Rank 1,2,34,58
SINET.GRAPHML,Rank 1,2,34,67
SINET.GRAPHML,Rank 1,2,34,14
SINET.GRAPHML,Rank 1,2,34,63
SINET.GRAPHML,Rank 1,2,34,39
SINET.GRAPHML,Rank 1,2,34,11
SINET.GRAPHML,Rank 1,2,34,41
SINET.GRAPHML,Rank 1,2,34,59
SINET.GRAPHML,Rank 1,2,34,6
SINET.GRAPHML,Rank 1,2,34,65
SINET.GRAPHML,Rank 1,2,34,16
SINET.GRAPHML,Rank 1,2,34,28
SINET.GRAPHML,Rank 1,2,34,33
SINET.GRAPHML,Rank 1,2,34,8
SINET.GRAPHML,Rank 1,2,34,38
SINET.GRAPHML,Rank 1,2,34,35
SINET.GRAPHML,Rank 1,2,34,51
SINET.GRAPHML,Rank 1,2,34,24
SINET.GRAPHML,Rank 1,2,34,46
SINET.GRAPHML,Rank 1,2,34,13
SINET.GRAPHML,Rank 1,2,34,70
SINET.GRAPHML,Rank 1,2,34,12
SINET.GRAPHML,Rank 1,2,34,45
SINET.GRAPHML,Rank 1,2,34,50
SINET.GRAPHML,Rank 1,2,34,49
SINET.GRAPHML,Rank 1,2,34,20
SINET.GRAPHML,Rank 1,2,34,1
SINET.GRAPHML,Rank 1,2,34,42
SINET.GRAPHML,Rank 1,2,34,22
SINET.GRAPHML,Rank 1,2,34,62
SINET.GRAPHML,Rank 1,2,34,3
SINET.GRAPHML,Rank 1,2,34,40
SINET.GRAPHML,Rank 1,2,34,0
SINET.GRAPHML,Rank 1,2,34,47
SINET.GRAPHML,Rank 1,3,66,24
SINET.GRAPHML,Rank 1,3,66,68
SINET.GRAPHML,Rank 1,3,66,67
SINET.GRAPHML,Rank 1,3,66,25
SINET.GRAPHML,Rank 1,3,66,17
SINET.GRAPHML,Rank 1,3,66,41
SINET.GRAPHML,Rank 1,3,66,40
SINET.GRAPHML,Rank 1,3,66,16
SINET.GRAPHML,Rank 1,4,73,2
SINET.GRAPHML,Rank 1,4,73,72
SINET.GRAPHML,Rank 1,4,73,1
SINET.GRAPHML,Rank 1,4,73,65
SINET.GRAPHML,Rank 1,4,73,3
SINET.GRAPHML,Rank 1,4,73,0
SINET.GRAPHML,Rank 1,4,73,64
SINET.GRAPHML,Rank 2,2,34,29
SINET.GRAPHML,Rank 2,2,34,32
SINET.GRAPHML,Rank 2,2,34,31
SINET.GRAPHML,Rank 2,2,34,69
SINET.GRAPHML,Rank 2,2,34,9
SINET.GRAPHML,Rank 2,2,34,15
SINET.GRAPHML,Rank 2,2,34,48
SINET.GRAPHML,Rank 2,2,34,44
SINET.GRAPHML,Rank 2,2,34,30
SINET.GRAPHML,Rank 2,2,34,43
SINET.GRAPHML,Rank 2,2,34,60
SINET.GRAPHML,Rank 2,2,34,71
SINET.GRAPHML,Rank 2,2,34,36
SINET.GRAPHML,Rank 2,2,34,37
SINET.GRAPHML,Rank 2,2,34,61
SINET.GRAPHML,Rank 2,2,34,55
SINET.GRAPHML,Rank 2,2,34,21
SINET.GRAPHML,Rank 2,2,34,26
SINET.GRAPHML,Rank 2,2,34,23
SINET.GRAPHML,Rank 2,2,34,14
SINET.GRAPHML,Rank 2,2,34,63
SINET.GRAPHML,Rank 2,2,34,39
SINET.GRAPHML,Rank 2,2,34,28
SINET.GRAPHML,Rank 2,2,34,33
SINET.GRAPHML,Rank 2,2,34,8
SINET.GRAPHML,Rank 2,2,34,38
SINET.GRAPHML,Rank 2,2,34,35
SINET.GRAPHML,Rank 2,2,34,51
SINET.GRAPHML,Rank 2,2,34,46
SINET.GRAPHML,Rank 2,2,34,13
SINET.GRAPHML,Rank 2,2,34,70
SINET.GRAPHML,Rank 2,2,34,12
SINET.GRAPHML,Rank 2,2,34,45
SINET.GRAPHML,Rank 2,2,34,20
SINET.GRAPHML,Rank 2,2,34,42
SINET.GRAPHML,Rank 2,2,34,22
SINET.GRAPHML,Rank 2,2,34,62
SINET.GRAPHML,Rank 2,2,34,47
SINET.GRAPHML,Rank 2,2,35,28
SINET.GRAPHML,Rank 2,2,35,26
SINET.GRAPHML,Rank 2,2,35,32
SINET.GRAPHML,Rank 2,2,35,46
SINET.GRAPHML,Rank 2,2,35,13
SINET.GRAPHML,Rank 2,2,35,14
SINET.GRAPHML,Rank 2,2,35,63
SINET.GRAPHML,Rank 2,2,35,61
SINET.GRAPHML,Rank 2,2,35,55
SINET.GRAPHML,Rank 2,2,35,47
SINET.GRAPHML,Rank 2,3,66,24
SINET.GRAPHML,Rank 2,3,66,68
SINET.GRAPHML,Rank 2,3,66,67
SINET.GRAPHML,Rank 2,3,66,25
SINET.GRAPHML,Rank 2,3,66,17
SINET.GRAPHML,Rank 2,3,66,41
SINET.GRAPHML,Rank 2,3,66,40
SINET.GRAPHML,Rank 2,3,66,16
SINET.GRAPHML,Rank 2,3,70,43
SINET.GRAPHML,Rank 2,3,70,69
SINET.GRAPHML,Rank 2,3,70,45
SINET.GRAPHML,Rank 2,3,70,71
SINET.GRAPHML,Rank 2,3,70,42
SINET.GRAPHML,Rank 2,3,70,44
SINET.GRAPHML,Rank 2,4,73,2
SINET.GRAPHML,Rank 2,4,73,72
SINET.GRAPHML,Rank 2,4,73,1
SINET.GRAPHML,Rank 2,4,73,65
SINET.GRAPHML,Rank 2,4,73,3
SINET.GRAPHML,Rank 2,4,73,0
SINET.GRAPHML,Rank 2,4,73,64
SINET.GRAPHML,Rank 2,4,70,4
SINET.GRAPHML,Rank 2,4,70,56
SINET.GRAPHML,Rank 2,4,70,29
SINET.GRAPHML,Rank 2,4,70,72
SINET.GRAPHML,Rank 2,4,70,31
SINET.GRAPHML,Rank 2,4,70,68
SINET.GRAPHML,Rank 2,4,70,69
SINET.GRAPHML,Rank 2,4,70,34
SINET.GRAPHML,Rank 2,4,70,66
SINET.GRAPHML,Rank 2,4,70,9
SINET.GRAPHML,Rank 2,4,70,15
SINET.GRAPHML,Rank 2,4,70,48
SINET.GRAPHML,Rank 2,4,70,44
SINET.GRAPHML,Rank 2,4,70,52
SINET.GRAPHML,Rank 2,4,70,30
SINET.GRAPHML,Rank 2,4,70,19
SINET.GRAPHML,Rank 2,4,70,64
SINET.GRAPHML,Rank 2,4,70,54
SINET.GRAPHML,Rank 2,4,70,27
SINET.GRAPHML,Rank 2,4,70,43
SINET.GRAPHML,Rank 2,4,70,18
SINET.GRAPHML,Rank 2,4,70,60
SINET.GRAPHML,Rank 2,4,70,71
SINET.GRAPHML,Rank 2,4,70,25
SINET.GRAPHML,Rank 2,4,70,0
SINET.GRAPHML,Rank 2,4,70,36
SINET.GRAPHML,Rank 2,4,70,17
SINET.GRAPHML,Rank 2,4,70,53
SINET.GRAPHML,Rank 2,4,70,10
SINET.GRAPHML,Rank 2,4,70,37
SINET.GRAPHML,Rank 2,4,70,7
SINET.GRAPHML,Rank 2,4,70,21
SINET.GRAPHML,Rank 2,4,70,73
SINET.GRAPHML,Rank 2,4,70,2
SINET.GRAPHML,Rank 2,4,70,5
SINET.GRAPHML,Rank 2,4,70,23
SINET.GRAPHML,Rank 2,4,70,58
SINET.GRAPHML,Rank 2,4,70,67
SINET.GRAPHML,Rank 2,4,70,39
SINET.GRAPHML,Rank 2,4,70,11
SINET.GRAPHML,Rank 2,4,70,41
SINET.GRAPHML,Rank 2,4,70,59
SINET.GRAPHML,Rank 2,4,70,6
SINET.GRAPHML,Rank 2,4,70,65
SINET.GRAPHML,Rank 2,4,70,16
SINET.GRAPHML,Rank 2,4,70,33
SINET.GRAPHML,Rank 2,4,70,8
SINET.GRAPHML,Rank 2,4,70,38
SINET.GRAPHML,Rank 2,4,70,51
SINET.GRAPHML,Rank 2,4,70,24
SINET.GRAPHML,Rank 2,4,70,50
SINET.GRAPHML,Rank 2,4,70,1
SINET.GRAPHML,Rank 2,4,70,12
SINET.GRAPHML,Rank 2,4,70,45
SINET.GRAPHML,Rank 2,4,70,49
SINET.GRAPHML,Rank 2,4,70,20
SINET.GRAPHML,Rank 2,4,70,42
SINET.GRAPHML,Rank 2,4,70,22
SINET.GRAPHML,Rank 2,4,70,62
SINET.GRAPHML,Rank 2,4,70,3
SINET.GRAPHML,Rank 2,4,70,40
SINET.GRAPHML,Rank 2,4,70,57
SINET.GRAPHML,Rank 3,2,34,29
SINET.GRAPHML,Rank 3,2,34,32
SINET.GRAPHML,Rank 3,2,34,31
SINET.GRAPHML,Rank 3,2,34,69
SINET.GRAPHML,Rank 3,2,34,9
SINET.GRAPHML,Rank 3,2,34,48
SINET.GRAPHML,Rank 3,2,34,44
SINET.GRAPHML,Rank 3,2,34,30
SINET.GRAPHML,Rank 3,2,34,43
SINET.GRAPHML,Rank 3,2,34,60
SINET.GRAPHML,Rank 3,2,34,71
SINET.GRAPHML,Rank 3,2,34,36
SINET.GRAPHML,Rank 3,2,34,37
SINET.GRAPHML,Rank 3,2,34,61
SINET.GRAPHML,Rank 3,2,34,55
SINET.GRAPHML,Rank 3,2,34,26
SINET.GRAPHML,Rank 3,2,34,14
SINET.GRAPHML,Rank 3,2,34,63
SINET.GRAPHML,Rank 3,2,34,39
SINET.GRAPHML,Rank 3,2,34,28
SINET.GRAPHML,Rank 3,2,34,33
SINET.GRAPHML,Rank 3,2,34,8
SINET.GRAPHML,Rank 3,2,34,38
SINET.GRAPHML,Rank 3,2,34,35
SINET.GRAPHML,Rank 3,2,34,51
SINET.GRAPHML,Rank 3,2,34,46
SINET.GRAPHML,Rank 3,2,34,13
SINET.GRAPHML,Rank 3,2,34,70
SINET.GRAPHML,Rank 3,2,34,45
SINET.GRAPHML,Rank 3,2,34,42
SINET.GRAPHML,Rank 3,2,34,62
SINET.GRAPHML,Rank 3,2,34,47
SINET.GRAPHML,Rank 3,2,35,28
SINET.GRAPHML,Rank 3,2,35,26
SINET.GRAPHML,Rank 3,2,35,32
SINET.GRAPHML,Rank 3,2,35,46
SINET.GRAPHML,Rank 3,2,35,13
SINET.GRAPHML,Rank 3,2,35,14
SINET.GRAPHML,Rank 3,2,35,63
SINET.GRAPHML,Rank 3,2,35,61
SINET.GRAPHML,Rank 3,2,35,55
SINET.GRAPHML,Rank 3,2,35,47
SINET.GRAPHML,Rank 3,2,20,6
SINET.GRAPHML,Rank 3,2,20,54
SINET.GRAPHML,Rank 3,2,20,56
SINET.GRAPHML,Rank 3,2,20,27
SINET.GRAPHML,Rank 3,2,20,23
SINET.GRAPHML,Rank 3,2,20,12
SINET.GRAPHML,Rank 3,2,20,11
SINET.GRAPHML,Rank 3,2,20,22
SINET.GRAPHML,Rank 3,2,20,53
SINET.GRAPHML,Rank 3,2,20,10
SINET.GRAPHML,Rank 3,2,20,15
SINET.GRAPHML,Rank 3,2,20,59
SINET.GRAPHML,Rank 3,2,20,52
SINET.GRAPHML,Rank 3,2,20,21
SINET.GRAPHML,Rank 3,3,66,24
SINET.GRAPHML,Rank 3,3,66,68
SINET.GRAPHML,Rank 3,3,66,70
SINET.GRAPHML,Rank 3,3,66,69
SINET.GRAPHML,Rank 3,3,66,67
SINET.GRAPHML,Rank 3,3,66,25
SINET.GRAPHML,Rank 3,3,66,71
SINET.GRAPHML,Rank 3,3,66,17
SINET.GRAPHML,Rank 3,3,66,41
SINET.GRAPHML,Rank 3,3,66,40
SINET.GRAPHML,Rank 3,3,66,16
SINET.GRAPHML,Rank 3,3,70,43
SINET.GRAPHML,Rank 3,3,70,69
SINET.GRAPHML,Rank 3,3,70,45
SINET.GRAPHML,Rank 3,3,70,71
SINET.GRAPHML,Rank 3,3,70,42
SINET.GRAPHML,Rank 3,3,70,44
SINET.GRAPHML,Rank 3,3,4,7
SINET.GRAPHML,Rank 3,3,4,5
SINET.GRAPHML,Rank 3,3,4,58
SINET.GRAPHML,Rank 3,3,4,57
SINET.GRAPHML,Rank 3,4,73,2
SINET.GRAPHML,Rank 3,4,73,72
SINET.GRAPHML,Rank 3,4,73,1
SINET.GRAPHML,Rank 3,4,73,65
SINET.GRAPHML,Rank 3,4,73,3
SINET.GRAPHML,Rank 3,4,73,0
SINET.GRAPHML,Rank 3,4,73,64
SINET.GRAPHML,Rank 3,4,70,29
SINET.GRAPHML,Rank 3,4,70,31
SINET.GRAPHML,Rank 3,4,70,68
SINET.GRAPHML,Rank 3,4,70,69
SINET.GRAPHML,Rank 3,4,70,34
SINET.GRAPHML,Rank 3,4,70,66
SINET.GRAPHML,Rank 3,4,70,9
SINET.GRAPHML,Rank 3,4,70,48
SINET.GRAPHML,Rank 3,4,70,44
SINET.GRAPHML,Rank 3,4,70,30
SINET.GRAPHML,Rank 3,4,70,43
SINET.GRAPHML,Rank 3,4,70,60
SINET.GRAPHML,Rank 3,4,70,71
SINET.GRAPHML,Rank 3,4,70,25
SINET.GRAPHML,Rank 3,4,70,36
SINET.GRAPHML,Rank 3,4,70,17
SINET.GRAPHML,Rank 3,4,70,37
SINET.GRAPHML,Rank 3,4,70,67
SINET.GRAPHML,Rank 3,4,70,39
SINET.GRAPHML,Rank 3,4,70,41
SINET.GRAPHML,Rank 3,4,70,16
SINET.GRAPHML,Rank 3,4,70,33
SINET.GRAPHML,Rank 3,4,70,8
SINET.GRAPHML,Rank 3,4,70,38
SINET.GRAPHML,Rank 3,4,70,51
SINET.GRAPHML,Rank 3,4,70,24
SINET.GRAPHML,Rank 3,4,70,45
SINET.GRAPHML,Rank 3,4,70,42
SINET.GRAPHML,Rank 3,4,70,62
SINET.GRAPHML,Rank 3,4,70,40
SINET.GRAPHML,Rank 3,4,63,28
SINET.GRAPHML,Rank 3,4,63,26
SINET.GRAPHML,Rank 3,4,63,35
SINET.GRAPHML,Rank 3,4,63,32
SINET.GRAPHML,Rank 3,4,63,46
SINET.GRAPHML,Rank 3,4,63,13
SINET.GRAPHML,Rank 3,4,63,14
SINET.GRAPHML,Rank 3,4,63,61
SINET.GRAPHML,Rank 3,4,63,55
SINET.GRAPHML,Rank 3,4,63,47
SINET.GRAPHML,Rank 4,2,34,29
SINET.GRAPHML,Rank 4,2,34,31
SINET.GRAPHML,Rank 4,2,34,69
SINET.GRAPHML,Rank 4,2,34,9
SINET.GRAPHML,Rank 4,2,34,48
SINET.GRAPHML,Rank 4,2,34,44
SINET.GRAPHML,Rank 4,2,34,30
SINET.GRAPHML,Rank 4,2,34,43
SINET.GRAPHML,Rank 4,2,34,60
SINET.GRAPHML,Rank 4,2,34,71
SINET.GRAPHML,Rank 4,2,34,36
SINET.GRAPHML,Rank 4,2,34,37
SINET.GRAPHML,Rank 4,2,34,39
SINET.GRAPHML,Rank 4,2,34,33
SINET.GRAPHML,Rank 4,2,34,8
SINET.GRAPHML,Rank 4,2,34,38
SINET.GRAPHML,Rank 4,2,34,51
SINET.GRAPHML,Rank 4,2,34,70
SINET.GRAPHML,Rank 4,2,34,45
SINET.GRAPHML,Rank 4,2,34,42
SINET.GRAPHML,Rank 4,2,34,62
SINET.GRAPHML,Rank 4,2,35,28
SINET.GRAPHML,Rank 4,2,35,26
SINET.GRAPHML,Rank 4,2,35,32
SINET.GRAPHML,Rank 4,2,35,46
SINET.GRAPHML,Rank 4,2,35,13
SINET.GRAPHML,Rank 4,2,35,14
SINET.GRAPHML,Rank 4,2,35,63
SINET.GRAPHML,Rank 4,2,35,61
SINET.GRAPHML,Rank 4,2,35,55
SINET.GRAPHML,Rank 4,2,35,47
SINET.GRAPHML,Rank 4,2,20,6
SINET.GRAPHML,Rank 4,2,20,54
SINET.GRAPHML,Rank 4,2,20,56
SINET.GRAPHML,Rank 4,2,20,27
SINET.GRAPHML,Rank 4,2,20,23
SINET.GRAPHML,Rank 4,2,20,12
SINET.GRAPHML,Rank 4,2,20,11
SINET.GRAPHML,Rank 4,2,20,22
SINET.GRAPHML,Rank 4,2,20,53
SINET.GRAPHML,Rank 4,2,20,10
SINET.GRAPHML,Rank 4,2,20,15
SINET.GRAPHML,Rank 4,2,20,59
SINET.GRAPHML,Rank 4,2,20,52
SINET.GRAPHML,Rank 4,2,20,21
SINET.GRAPHML,Rank 4,2,24,68
SINET.GRAPHML,Rank 4,2,24,25
SINET.GRAPHML,Rank 4,2,24,67
SINET.GRAPHML,Rank 4,2,24,66
SINET.GRAPHML,Rank 4,2,24,17
SINET.GRAPHML,Rank 4,2,24,41
SINET.GRAPHML,Rank 4,2,24,40
SINET.GRAPHML,Rank 4,2,24,16
SINET.GRAPHML,Rank 4,3,66,24
SINET.GRAPHML,Rank 4,3,66,68
SINET.GRAPHML,Rank 4,3,66,70
SINET.GRAPHML,Rank 4,3,66,69
SINET.GRAPHML,Rank 4,3,66,67
SINET.GRAPHML,Rank 4,3,66,25
SINET.GRAPHML,Rank 4,3,66,71
SINET.GRAPHML,Rank 4,3,66,17
SINET.GRAPHML,Rank 4,3,66,41
SINET.GRAPHML,Rank 4,3,66,40
SINET.GRAPHML,Rank 4,3,66,16
SINET.GRAPHML,Rank 4,3,70,43
SINET.GRAPHML,Rank 4,3,70,69
SINET.GRAPHML,Rank 4,3,70,45
SINET.GRAPHML,Rank 4,3,70,71
SINET.GRAPHML,Rank 4,3,70,42
SINET.GRAPHML,Rank 4,3,70,44
SINET.GRAPHML,Rank 4,3,4,7
SINET.GRAPHML,Rank 4,3,4,5
SINET.GRAPHML,Rank 4,3,4,58
SINET.GRAPHML,Rank 4,3,4,57
SINET.GRAPHML,Rank 4,3,18,19
SINET.GRAPHML,Rank 4,3,18,50
SINET.GRAPHML,Rank 4,3,18,49
SINET.GRAPHML,Rank 4,4,73,2
SINET.GRAPHML,Rank 4,4,73,72
SINET.GRAPHML,Rank 4,4,73,1
SINET.GRAPHML,Rank 4,4,73,65
SINET.GRAPHML,Rank 4,4,73,3
SINET.GRAPHML,Rank 4,4,73,0
SINET.GRAPHML,Rank 4,4,73,64
SINET.GRAPHML,Rank 4,4,70,29
SINET.GRAPHML,Rank 4,4,70,31
SINET.GRAPHML,Rank 4,4,70,69
SINET.GRAPHML,Rank 4,4,70,34
SINET.GRAPHML,Rank 4,4,70,9
SINET.GRAPHML,Rank 4,4,70,48
SINET.GRAPHML,Rank 4,4,70,44
SINET.GRAPHML,Rank 4,4,70,30
SINET.GRAPHML,Rank 4,4,70,43
SINET.GRAPHML,Rank 4,4,70,60
SINET.GRAPHML,Rank 4,4,70,71
SINET.GRAPHML,Rank 4,4,70,36
SINET.GRAPHML,Rank 4,4,70,37
SINET.GRAPHML,Rank 4,4,70,39
SINET.GRAPHML,Rank 4,4,70,33
SINET.GRAPHML,Rank 4,4,70,8
SINET.GRAPHML,Rank 4,4,70,38
SINET.GRAPHML,Rank 4,4,70,51
SINET.GRAPHML,Rank 4,4,70,45
SINET.GRAPHML,Rank 4,4,70,42
SINET.GRAPHML,Rank 4,4,70,62
SINET.GRAPHML,Rank 4,4,63,28
SINET.GRAPHML,Rank 4,4,63,26
SINET.GRAPHML,Rank 4,4,63,35
