Graph Name,No of sources of Evidences,Controller,Allocated Switch
ULAKNET.GRAPHML,3,76,11
ULAKNET.GRAPHML,3,76,8
ULAKNET.GRAPHML,3,76,55
ULAKNET.GRAPHML,3,76,23
ULAKNET.GRAPHML,3,76,25
ULAKNET.GRAPHML,3,76,22
ULAKNET.GRAPHML,3,76,63
ULAKNET.GRAPHML,3,76,69
ULAKNET.GRAPHML,3,76,79
ULAKNET.GRAPHML,3,76,19
ULAKNET.GRAPHML,3,76,9
ULAKNET.GRAPHML,3,76,27
ULAKNET.GRAPHML,3,76,4
ULAKNET.GRAPHML,3,76,52
ULAKNET.GRAPHML,3,76,59
ULAKNET.GRAPHML,3,76,73
ULAKNET.GRAPHML,3,76,74
ULAKNET.GRAPHML,3,76,32
ULAKNET.GRAPHML,3,76,68
ULAKNET.GRAPHML,3,76,77
ULAKNET.GRAPHML,3,76,62
ULAKNET.GRAPHML,3,76,10
ULAKNET.GRAPHML,3,76,43
ULAKNET.GRAPHML,3,76,48
ULAKNET.GRAPHML,3,76,46
ULAKNET.GRAPHML,3,76,57
ULAKNET.GRAPHML,3,76,67
ULAKNET.GRAPHML,3,76,26
ULAKNET.GRAPHML,3,76,29
ULAKNET.GRAPHML,4,74,31
ULAKNET.GRAPHML,4,74,41
ULAKNET.GRAPHML,4,74,58
ULAKNET.GRAPHML,4,74,40
ULAKNET.GRAPHML,4,74,28
ULAKNET.GRAPHML,4,74,15
ULAKNET.GRAPHML,4,74,24
ULAKNET.GRAPHML,4,74,61
ULAKNET.GRAPHML,4,74,45
ULAKNET.GRAPHML,4,74,47
ULAKNET.GRAPHML,4,74,53
ULAKNET.GRAPHML,4,74,80
ULAKNET.GRAPHML,4,74,18
ULAKNET.GRAPHML,4,74,36
ULAKNET.GRAPHML,4,74,20
ULAKNET.GRAPHML,4,74,56
ULAKNET.GRAPHML,4,74,12
ULAKNET.GRAPHML,4,74,66
ULAKNET.GRAPHML,4,74,33
ULAKNET.GRAPHML,4,74,49
ULAKNET.GRAPHML,4,74,17
ULAKNET.GRAPHML,4,74,14
ULAKNET.GRAPHML,4,74,13
ULAKNET.GRAPHML,4,74,29
ULAKNET.GRAPHML,4,74,35
ULAKNET.GRAPHML,4,74,78
ULAKNET.GRAPHML,4,74,5
ULAKNET.GRAPHML,4,74,42
ULAKNET.GRAPHML,4,74,50
ULAKNET.GRAPHML,4,74,65
ULAKNET.GRAPHML,4,74,76
ULAKNET.GRAPHML,4,74,54
ULAKNET.GRAPHML,4,74,60
ULAKNET.GRAPHML,4,74,7
ULAKNET.GRAPHML,4,74,16
ULAKNET.GRAPHML,4,74,30
ULAKNET.GRAPHML,4,74,21
ULAKNET.GRAPHML,4,74,64
ULAKNET.GRAPHML,4,74,11
ULAKNET.GRAPHML,4,74,8
ULAKNET.GRAPHML,4,74,38
ULAKNET.GRAPHML,4,74,39
ULAKNET.GRAPHML,4,74,55
ULAKNET.GRAPHML,4,74,23
ULAKNET.GRAPHML,4,74,25
ULAKNET.GRAPHML,4,74,22
ULAKNET.GRAPHML,4,74,63
ULAKNET.GRAPHML,4,74,69
ULAKNET.GRAPHML,4,74,37
ULAKNET.GRAPHML,4,74,72
ULAKNET.GRAPHML,4,74,19
ULAKNET.GRAPHML,4,74,9
ULAKNET.GRAPHML,4,74,26
ULAKNET.GRAPHML,4,74,77
ULAKNET.GRAPHML,4,74,27
ULAKNET.GRAPHML,4,74,51
ULAKNET.GRAPHML,4,74,52
ULAKNET.GRAPHML,4,74,4
ULAKNET.GRAPHML,4,74,57
ULAKNET.GRAPHML,4,74,67
ULAKNET.GRAPHML,4,74,79
ULAKNET.GRAPHML,4,74,59
ULAKNET.GRAPHML,4,74,73
ULAKNET.GRAPHML,4,74,32
ULAKNET.GRAPHML,4,74,34
ULAKNET.GRAPHML,4,74,68
ULAKNET.GRAPHML,4,74,10
ULAKNET.GRAPHML,4,74,43
ULAKNET.GRAPHML,4,74,46
ULAKNET.GRAPHML,4,74,44
ULAKNET.GRAPHML,4,74,62
ULAKNET.GRAPHML,4,74,48
ULAKNET.GRAPHML,4,75,71
ULAKNET.GRAPHML,4,75,2
ULAKNET.GRAPHML,4,75,6
ULAKNET.GRAPHML,4,75,3
ULAKNET.GRAPHML,4,75,81
ULAKNET.GRAPHML,4,75,70
ULAKNET.GRAPHML,4,75,0
ULAKNET.GRAPHML,4,75,1
UNINETT2010.GRAPHML,2,66,35
UNINETT2010.GRAPHML,2,66,68
UNINETT2010.GRAPHML,2,66,34
UNINETT2010.GRAPHML,2,66,47
UNINETT2010.GRAPHML,2,66,45
UNINETT2010.GRAPHML,2,66,9
UNINETT2010.GRAPHML,2,66,42
UNINETT2010.GRAPHML,2,66,46
UNINETT2010.GRAPHML,2,66,69
UNINETT2010.GRAPHML,2,66,70
UNINETT2010.GRAPHML,2,66,12
UNINETT2010.GRAPHML,2,66,44
UNINETT2010.GRAPHML,2,66,14
UNINETT2010.GRAPHML,2,66,13
UNINETT2010.GRAPHML,2,66,26
UNINETT2010.GRAPHML,2,3,27
UNINETT2010.GRAPHML,2,3,5
UNINETT2010.GRAPHML,2,3,10
UNINETT2010.GRAPHML,2,3,2
UNINETT2010.GRAPHML,2,3,65
UNINETT2010.GRAPHML,2,3,54
UNINETT2010.GRAPHML,2,3,22
UNINETT2010.GRAPHML,2,3,19
UNINETT2010.GRAPHML,2,3,21
UNINETT2010.GRAPHML,2,3,64
UNINETT2010.GRAPHML,2,3,11
UNINETT2010.GRAPHML,2,67,31
UNINETT2010.GRAPHML,2,67,51
UNINETT2010.GRAPHML,2,67,8
UNINETT2010.GRAPHML,2,67,28
UNINETT2010.GRAPHML,2,67,15
UNINETT2010.GRAPHML,2,67,48
UNINETT2010.GRAPHML,2,67,55
UNINETT2010.GRAPHML,2,67,60
UNINETT2010.GRAPHML,2,67,30
UNINETT2010.GRAPHML,2,67,33
UNINETT2010.GRAPHML,2,67,62
UNINETT2010.GRAPHML,2,67,29
UNINETT2010.GRAPHML,2,0,59
UNINETT2010.GRAPHML,2,0,58
UNINETT2010.GRAPHML,2,0,73
UNINETT2010.GRAPHML,2,0,71
UNINETT2010.GRAPHML,2,0,50
UNINETT2010.GRAPHML,2,0,18
UNINETT2010.GRAPHML,2,0,20
UNINETT2010.GRAPHML,2,0,72
UNINETT2010.GRAPHML,2,0,49
UNINETT2010.GRAPHML,2,1,52
UNINETT2010.GRAPHML,2,1,4
UNINETT2010.GRAPHML,2,1,57
UNINETT2010.GRAPHML,2,1,53
UNINETT2010.GRAPHML,2,1,6
UNINETT2010.GRAPHML,2,1,7
UNINETT2010.GRAPHML,2,1,56
UNINETT2010.GRAPHML,2,17,40
UNINETT2010.GRAPHML,2,17,61
UNINETT2010.GRAPHML,2,17,43
UNINETT2010.GRAPHML,2,17,25
UNINETT2010.GRAPHML,2,17,16
UNINETT2010.GRAPHML,2,37,38
UNINETT2010.GRAPHML,2,37,32
UNINETT2010.GRAPHML,2,37,39
UNINETT2010.GRAPHML,2,37,36
UNINETT2010.GRAPHML,2,37,63
UNINETT2010.GRAPHML,2,41,23
UNINETT2010.GRAPHML,2,41,24
UNINETT2010.GRAPHML,3,26,8
UNINETT2010.GRAPHML,3,26,35
UNINETT2010.GRAPHML,3,26,12
UNINETT2010.GRAPHML,3,26,66
UNINETT2010.GRAPHML,3,26,14
UNINETT2010.GRAPHML,3,2,64
UNINETT2010.GRAPHML,3,2,65
UNINETT2010.GRAPHML,3,17,41
UNINETT2010.GRAPHML,3,17,40
UNINETT2010.GRAPHML,3,17,24
UNINETT2010.GRAPHML,3,17,61
UNINETT2010.GRAPHML,3,17,45
UNINETT2010.GRAPHML,3,17,43
UNINETT2010.GRAPHML,3,17,42
UNINETT2010.GRAPHML,3,17,23
UNINETT2010.GRAPHML,3,17,25
UNINETT2010.GRAPHML,3,17,16
UNINETT2010.GRAPHML,3,9,36
UNINETT2010.GRAPHML,3,9,30
UNINETT2010.GRAPHML,3,9,39
UNINETT2010.GRAPHML,3,9,29
UNINETT2010.GRAPHML,3,32,38
UNINETT2010.GRAPHML,3,32,63
UNINETT2010.GRAPHML,3,32,37
UNINETT2010.GRAPHML,3,32,34
UNINETT2010.GRAPHML,3,0,52
UNINETT2010.GRAPHML,3,0,59
UNINETT2010.GRAPHML,3,0,58
UNINETT2010.GRAPHML,3,0,73
UNINETT2010.GRAPHML,3,0,71
UNINETT2010.GRAPHML,3,0,72
UNINETT2010.GRAPHML,3,0,6
UNINETT2010.GRAPHML,3,0,18
UNINETT2010.GRAPHML,3,0,19
UNINETT2010.GRAPHML,3,0,20
UNINETT2010.GRAPHML,3,0,1
UNINETT2010.GRAPHML,3,0,49
UNINETT2010.GRAPHML,3,5,7
UNINETT2010.GRAPHML,3,5,10
UNINETT2010.GRAPHML,3,5,50
UNINETT2010.GRAPHML,3,5,4
UNINETT2010.GRAPHML,3,3,21
UNINETT2010.GRAPHML,3,3,22
UNINETT2010.GRAPHML,3,28,60
UNINETT2010.GRAPHML,3,28,33
UNINETT2010.GRAPHML,3,28,55
UNINETT2010.GRAPHML,3,28,62
UNINETT2010.GRAPHML,3,31,13
UNINETT2010.GRAPHML,3,31,15
UNINETT2010.GRAPHML,3,31,48
UNINETT2010.GRAPHML,3,51,47
UNINETT2010.GRAPHML,3,51,67
UNINETT2010.GRAPHML,3,53,57
UNINETT2010.GRAPHML,3,46,44
UNINETT2010.GRAPHML,3,46,70
UNINETT2010.GRAPHML,3,46,69
UNINETT2010.GRAPHML,3,46,68
UNINETT2010.GRAPHML,3,11,27
UNINETT2010.GRAPHML,3,11,56
UNINETT2010.GRAPHML,3,11,54
UNINETT2010.GRAPHML,4,1,3
UNINETT2010.GRAPHML,4,1,57
UNINETT2010.GRAPHML,4,1,53
UNINETT2010.GRAPHML,4,1,56
UNINETT2010.GRAPHML,4,0,41
UNINETT2010.GRAPHML,4,0,59
UNINETT2010.GRAPHML,4,0,58
UNINETT2010.GRAPHML,4,0,73
UNINETT2010.GRAPHML,4,0,71
UNINETT2010.GRAPHML,4,0,18
UNINETT2010.GRAPHML,4,0,20
UNINETT2010.GRAPHML,4,0,72
UNINETT2010.GRAPHML,4,0,49
UNINETT2010.GRAPHML,4,8,31
UNINETT2010.GRAPHML,4,8,15
UNINETT2010.GRAPHML,4,8,48
UNINETT2010.GRAPHML,4,10,27
UNINETT2010.GRAPHML,4,10,54
UNINETT2010.GRAPHML,4,10,11
UNINETT2010.GRAPHML,4,17,40
UNINETT2010.GRAPHML,4,17,45
UNINETT2010.GRAPHML,4,17,61
UNINETT2010.GRAPHML,4,17,43
UNINETT2010.GRAPHML,4,17,42
UNINETT2010.GRAPHML,4,17,25
UNINETT2010.GRAPHML,4,17,16
UNINETT2010.GRAPHML,4,17,44
UNINETT2010.GRAPHML,4,22,21
UNINETT2010.GRAPHML,4,22,24
UNINETT2010.GRAPHML,4,22,23
UNINETT2010.GRAPHML,4,22,19
UNINETT2010.GRAPHML,4,9,36
UNINETT2010.GRAPHML,4,9,39
UNINETT2010.GRAPHML,4,2,64
UNINETT2010.GRAPHML,4,2,65
UNINETT2010.GRAPHML,4,26,13
UNINETT2010.GRAPHML,4,26,14
UNINETT2010.GRAPHML,4,26,12
UNINETT2010.GRAPHML,4,66,35
UNINETT2010.GRAPHML,4,66,68
UNINETT2010.GRAPHML,4,66,34
UNINETT2010.GRAPHML,4,66,47
UNINETT2010.GRAPHML,4,66,32
UNINETT2010.GRAPHML,4,66,46
UNINETT2010.GRAPHML,4,66,69
UNINETT2010.GRAPHML,4,66,70
UNINETT2010.GRAPHML,4,6,52
UNINETT2010.GRAPHML,4,5,50
UNINETT2010.GRAPHML,4,29,28
UNINETT2010.GRAPHML,4,29,55
UNINETT2010.GRAPHML,4,29,60
UNINETT2010.GRAPHML,4,29,30
UNINETT2010.GRAPHML,4,29,33
UNINETT2010.GRAPHML,4,29,62
UNINETT2010.GRAPHML,4,67,51
UNINETT2010.GRAPHML,4,67,38
UNINETT2010.GRAPHML,4,67,63
UNINETT2010.GRAPHML,4,67,37
UNINETT2010.GRAPHML,4,7,4
USCARRIER,2,7,85
USCARRIER,2,7,8
USCARRIER,2,7,0
USCARRIER,2,77,152
USCARRIER,2,77,112
USCARRIER,2,77,61
USCARRIER,2,77,95
USCARRIER,2,77,115
USCARRIER,2,77,20
USCARRIER,2,77,93
USCARRIER,2,77,70
USCARRIER,2,77,151
USCARRIER,2,77,154
USCARRIER,2,77,92
USCARRIER,2,77,76
USCARRIER,2,77,150
USCARRIER,2,77,75
USCARRIER,2,77,94
USCARRIER,2,77,111
USCARRIER,2,77,113
USCARRIER,2,77,69
USCARRIER,2,77,72
USCARRIER,2,77,153
USCARRIER,2,77,71
USCARRIER,2,77,74
USCARRIER,2,77,73
USCARRIER,2,77,68
USCARRIER,2,77,89
USCARRIER,2,77,110
USCARRIER,2,77,88
USCARRIER,2,109,82
USCARRIER,2,109,105
USCARRIER,2,109,104
USCARRIER,2,50,148
USCARRIER,2,50,51
USCARRIER,2,50,149
USCARRIER,2,50,130
USCARRIER,2,50,125
USCARRIER,2,133,4
USCARRIER,2,133,140
USCARRIER,2,133,132
USCARRIER,2,133,2
USCARRIER,2,133,138
USCARRIER,2,133,3
USCARRIER,2,133,139
USCARRIER,2,133,48
USCARRIER,2,18,17
USCARRIER,2,18,67
USCARRIER,2,18,15
USCARRIER,2,18,10
USCARRIER,2,18,16
USCARRIER,2,18,12
USCARRIER,2,18,19
USCARRIER,2,18,13
USCARRIER,2,18,14
USCARRIER,2,18,11
USCARRIER,2,119,27
USCARRIER,2,119,116
USCARRIER,2,119,24
USCARRIER,2,119,100
USCARRIER,2,119,118
USCARRIER,2,9,21
USCARRIER,2,57,146
USCARRIER,2,57,56
USCARRIER,2,57,144
USCARRIER,2,57,145
USCARRIER,2,57,78
USCARRIER,2,57,123
USCARRIER,2,57,99
USCARRIER,2,57,65
USCARRIER,2,57,129
USCARRIER,2,57,121
USCARRIER,2,57,64
USCARRIER,2,57,128
USCARRIER,2,57,147
USCARRIER,2,57,63
USCARRIER,2,57,127
USCARRIER,2,57,59
USCARRIER,2,57,120
USCARRIER,2,57,79
USCARRIER,2,57,96
USCARRIER,2,57,126
USCARRIER,2,57,62
USCARRIER,2,103,81
USCARRIER,2,103,1
USCARRIER,2,103,102
USCARRIER,2,106,108
USCARRIER,2,106,101
USCARRIER,2,106,107
USCARRIER,2,86,80
USCARRIER,2,135,49
USCARRIER,2,135,41
USCARRIER,2,135,45
USCARRIER,2,135,136
USCARRIER,2,135,47
USCARRIER,2,135,137
USCARRIER,2,135,44
USCARRIER,2,135,46
USCARRIER,2,135,141
USCARRIER,2,135,134
USCARRIER,2,33,31
USCARRIER,2,33,38
USCARRIER,2,33,35
USCARRIER,2,33,32
USCARRIER,2,33,39
USCARRIER,2,33,34
USCARRIER,2,33,36
USCARRIER,2,33,37
USCARRIER,2,33,84
USCARRIER,2,53,52
USCARRIER,2,53,58
USCARRIER,2,53,28
USCARRIER,2,53,55
USCARRIER,2,53,23
USCARRIER,2,53,54
USCARRIER,2,53,22
USCARRIER,2,53,29
USCARRIER,2,53,83
USCARRIER,2,91,90
USCARRIER,2,91,117
USCARRIER,2,91,114
USCARRIER,2,91,66
USCARRIER,2,97,98
USCARRIER,2,97,26
USCARRIER,2,97,25
USCARRIER,2,157,156
USCARRIER,2,157,40
USCARRIER,2,157,87
USCARRIER,2,157,5
USCARRIER,2,157,43
USCARRIER,2,157,155
USCARRIER,2,157,42
USCARRIER,2,157,142
USCARRIER,2,157,6
USCARRIER,2,157,60
USCARRIER,2,157,143
USCARRIER,2,124,122
USCARRIER,2,124,30
USCARRIER,2,124,131
USCARRIER,3,7,8
USCARRIER,3,7,85
USCARRIER,3,7,0
USCARRIER,3,7,21
USCARRIER,3,7,9
USCARRIER,3,50,130
USCARRIER,3,50,122
USCARRIER,3,50,125
USCARRIER,3,50,124
USCARRIER,3,19,10
USCARRIER,3,19,107
USCARRIER,3,19,104
USCARRIER,3,19,18
USCARRIER,3,57,146
USCARRIER,3,57,56
USCARRIER,3,57,144
USCARRIER,3,57,145
USCARRIER,3,57,78
USCARRIER,3,57,123
USCARRIER,3,57,99
USCARRIER,3,57,65
USCARRIER,3,57,129
USCARRIER,3,57,121
USCARRIER,3,57,64
USCARRIER,3,57,128
USCARRIER,3,57,147
USCARRIER,3,57,63
USCARRIER,3,57,127
USCARRIER,3,57,59
USCARRIER,3,57,120
USCARRIER,3,57,79
USCARRIER,3,57,96
USCARRIER,3,57,126
USCARRIER,3,57,62
USCARRIER,3,15,14
USCARRIER,3,77,135
USCARRIER,3,77,152
USCARRIER,3,77,68
USCARRIER,3,77,136
USCARRIER,3,77,20
USCARRIER,3,77,151
USCARRIER,3,77,49
USCARRIER,3,109,82
USCARRIER,3,109,105
USCARRIER,3,30,84
USCARRIER,3,30,13
USCARRIER,3,30,131
USCARRIER,3,30,12
USCARRIER,3,6,157
USCARRIER,3,6,156
USCARRIER,3,6,40
USCARRIER,3,6,87
USCARRIER,3,6,5
USCARRIER,3,6,43
USCARRIER,3,6,42
USCARRIER,3,6,142
USCARRIER,3,6,143
USCARRIER,3,26,97
USCARRIER,3,26,98
USCARRIER,3,26,25
USCARRIER,3,53,83
USCARRIER,3,53,58
USCARRIER,3,53,55
USCARRIER,3,53,54
USCARRIER,3,2,3
USCARRIER,3,2,132
USCARRIER,3,4,48
USCARRIER,3,86,80
USCARRIER,3,34,31
USCARRIER,3,34,33
USCARRIER,3,69,71
USCARRIER,3,69,70
USCARRIER,3,119,118
USCARRIER,3,119,100
USCARRIER,3,119,116
USCARRIER,3,24,27
USCARRIER,3,16,17
USCARRIER,3,16,11
USCARRIER,3,103,81
USCARRIER,3,103,1
USCARRIER,3,103,102
USCARRIER,3,106,108
USCARRIER,3,106,101
USCARRIER,3,106,67
USCARRIER,3,32,35
USCARRIER,3,36,37
USCARRIER,3,39,38
USCARRIER,3,61,155
USCARRIER,3,61,60
USCARRIER,3,61,150
USCARRIER,3,61,154
USCARRIER,3,61,153
USCARRIER,3,46,41
USCARRIER,3,46,45
USCARRIER,3,46,47
USCARRIER,3,46,137
USCARRIER,3,46,134
USCARRIER,3,46,141
USCARRIER,3,46,44
USCARRIER,3,91,90
USCARRIER,3,91,117
USCARRIER,3,91,114
USCARRIER,3,91,66
USCARRIER,3,76,74
USCARRIER,3,76,73
USCARRIER,3,76,112
USCARRIER,3,76,89
USCARRIER,3,76,92
USCARRIER,3,76,110
USCARRIER,3,76,95
USCARRIER,3,76,113
USCARRIER,3,76,115
USCARRIER,3,76,93
USCARRIER,3,76,75
USCARRIER,3,76,72
USCARRIER,3,76,88
USCARRIER,3,76,94
USCARRIER,3,76,111
USCARRIER,3,51,148
USCARRIER,3,51,149
USCARRIER,3,52,22
USCARRIER,3,52,28
USCARRIER,3,52,23
USCARRIER,3,52,29
USCARRIER,3,133,138
USCARRIER,3,133,140
USCARRIER,3,133,139
USCARRIER,4,7,8
USCARRIER,4,7,85
USCARRIER,4,7,0
USCARRIER,4,7,21
USCARRIER,4,7,9
USCARRIER,4,50,130
USCARRIER,4,50,122
USCARRIER,4,50,125
USCARRIER,4,50,124
USCARRIER,4,19,10
USCARRIER,4,19,107
USCARRIER,4,19,104
USCARRIER,4,19,18
USCARRIER,4,15,14
USCARRIER,4,57,146
USCARRIER,4,57,56
USCARRIER,4,57,144
USCARRIER,4,57,145
USCARRIER,4,57,78
USCARRIER,4,57,123
USCARRIER,4,57,99
USCARRIER,4,57,65
USCARRIER,4,57,129
USCARRIER,4,57,121
USCARRIER,4,57,64
USCARRIER,4,57,128
USCARRIER,4,57,147
USCARRIER,4,57,63
USCARRIER,4,57,127
USCARRIER,4,57,59
USCARRIER,4,57,120
USCARRIER,4,57,79
USCARRIER,4,57,96
USCARRIER,4,57,126
USCARRIER,4,57,62
USCARRIER,4,77,135
USCARRIER,4,77,152
USCARRIER,4,77,68
USCARRIER,4,77,136
USCARRIER,4,77,20
USCARRIER,4,77,151
USCARRIER,4,77,49
USCARRIER,4,109,82
USCARRIER,4,109,105
USCARRIER,4,6,157
USCARRIER,4,6,156
USCARRIER,4,6,40
USCARRIER,4,6,87
USCARRIER,4,6,5
USCARRIER,4,6,43
USCARRIER,4,6,42
USCARRIER,4,6,142
USCARRIER,4,6,143
USCARRIER,4,26,97
USCARRIER,4,26,98
USCARRIER,4,26,25
USCARRIER,4,30,84
USCARRIER,4,30,13
USCARRIER,4,30,131
USCARRIER,4,30,12
USCARRIER,4,4,3
USCARRIER,4,4,48
USCARRIER,4,2,132
USCARRIER,4,53,83
USCARRIER,4,53,58
USCARRIER,4,53,55
USCARRIER,4,53,54
USCARRIER,4,86,80
USCARRIER,4,34,31
USCARRIER,4,34,33
USCARRIER,4,69,71
USCARRIER,4,69,70
USCARRIER,4,119,118
USCARRIER,4,119,100
USCARRIER,4,119,116
USCARRIER,4,16,17
USCARRIER,4,16,11
USCARRIER,4,24,27
USCARRIER,4,39,38
USCARRIER,4,36,37
USCARRIER,4,32,35
USCARRIER,4,61,155
USCARRIER,4,61,60
USCARRIER,4,61,150
USCARRIER,4,61,154
USCARRIER,4,61,153
USCARRIER,4,103,81
USCARRIER,4,103,1
USCARRIER,4,103,102
USCARRIER,4,106,108
USCARRIER,4,106,101
USCARRIER,4,106,67
USCARRIER,4,46,41
USCARRIER,4,46,45
USCARRIER,4,46,47
USCARRIER,4,46,137
USCARRIER,4,46,134
USCARRIER,4,46,141
USCARRIER,4,46,44
USCARRIER,4,51,148
USCARRIER,4,51,149
USCARRIER,4,52,22
USCARRIER,4,52,28
USCARRIER,4,52,23
USCARRIER,4,52,29
USCARRIER,4,76,74
USCARRIER,4,76,73
USCARRIER,4,76,112
USCARRIER,4,76,89
USCARRIER,4,76,92
USCARRIER,4,76,110
USCARRIER,4,76,95
USCARRIER,4,76,113
USCARRIER,4,76,115
USCARRIER,4,76,93
USCARRIER,4,76,75
USCARRIER,4,76,72
USCARRIER,4,76,88
USCARRIER,4,76,94
USCARRIER,4,76,111
USCARRIER,4,91,90
USCARRIER,4,91,117
USCARRIER,4,91,114
USCARRIER,4,91,66
USCARRIER,4,133,138
USCARRIER,4,133,140
USCARRIER,4,133,139
USCARRIER.GRAPHML,2,7,85
USCARRIER.GRAPHML,2,7,8
USCARRIER.GRAPHML,2,7,0
USCARRIER.GRAPHML,2,77,152
USCARRIER.GRAPHML,2,77,112
USCARRIER.GRAPHML,2,77,61
USCARRIER.GRAPHML,2,77,95
USCARRIER.GRAPHML,2,77,115
USCARRIER.GRAPHML,2,77,20
USCARRIER.GRAPHML,2,77,93
USCARRIER.GRAPHML,2,77,70
USCARRIER.GRAPHML,2,77,151
USCARRIER.GRAPHML,2,77,154
USCARRIER.GRAPHML,2,77,92
USCARRIER.GRAPHML,2,77,76
USCARRIER.GRAPHML,2,77,150
USCARRIER.GRAPHML,2,77,75
USCARRIER.GRAPHML,2,77,94
USCARRIER.GRAPHML,2,77,111
USCARRIER.GRAPHML,2,77,113
USCARRIER.GRAPHML,2,77,69
USCARRIER.GRAPHML,2,77,72
USCARRIER.GRAPHML,2,77,153
USCARRIER.GRAPHML,2,77,71
USCARRIER.GRAPHML,2,77,74
USCARRIER.GRAPHML,2,77,73
USCARRIER.GRAPHML,2,77,68
USCARRIER.GRAPHML,2,77,89
USCARRIER.GRAPHML,2,77,110
USCARRIER.GRAPHML,2,77,88
USCARRIER.GRAPHML,2,109,82
USCARRIER.GRAPHML,2,109,105
USCARRIER.GRAPHML,2,109,104
USCARRIER.GRAPHML,2,50,148
USCARRIER.GRAPHML,2,50,51
USCARRIER.GRAPHML,2,50,149
USCARRIER.GRAPHML,2,50,130
USCARRIER.GRAPHML,2,50,125
USCARRIER.GRAPHML,2,133,4
USCARRIER.GRAPHML,2,133,140
USCARRIER.GRAPHML,2,133,132
USCARRIER.GRAPHML,2,133,2
USCARRIER.GRAPHML,2,133,138
USCARRIER.GRAPHML,2,133,3
USCARRIER.GRAPHML,2,133,139
USCARRIER.GRAPHML,2,133,48
USCARRIER.GRAPHML,2,18,17
USCARRIER.GRAPHML,2,18,67
USCARRIER.GRAPHML,2,18,15
USCARRIER.GRAPHML,2,18,10
USCARRIER.GRAPHML,2,18,16
USCARRIER.GRAPHML,2,18,12
USCARRIER.GRAPHML,2,18,19
USCARRIER.GRAPHML,2,18,13
USCARRIER.GRAPHML,2,18,14
USCARRIER.GRAPHML,2,18,11
USCARRIER.GRAPHML,2,119,27
USCARRIER.GRAPHML,2,119,116
USCARRIER.GRAPHML,2,119,24
USCARRIER.GRAPHML,2,119,100
USCARRIER.GRAPHML,2,119,118
USCARRIER.GRAPHML,2,9,21
USCARRIER.GRAPHML,2,57,146
USCARRIER.GRAPHML,2,57,56
USCARRIER.GRAPHML,2,57,144
USCARRIER.GRAPHML,2,57,145
USCARRIER.GRAPHML,2,57,78
USCARRIER.GRAPHML,2,57,123
USCARRIER.GRAPHML,2,57,99
USCARRIER.GRAPHML,2,57,65
USCARRIER.GRAPHML,2,57,129
USCARRIER.GRAPHML,2,57,121
USCARRIER.GRAPHML,2,57,64
USCARRIER.GRAPHML,2,57,128
USCARRIER.GRAPHML,2,57,147
USCARRIER.GRAPHML,2,57,63
USCARRIER.GRAPHML,2,57,127
USCARRIER.GRAPHML,2,57,59
USCARRIER.GRAPHML,2,57,120
USCARRIER.GRAPHML,2,57,79
USCARRIER.GRAPHML,2,57,96
USCARRIER.GRAPHML,2,57,126
USCARRIER.GRAPHML,2,57,62
USCARRIER.GRAPHML,2,103,81
USCARRIER.GRAPHML,2,103,1
USCARRIER.GRAPHML,2,103,102
USCARRIER.GRAPHML,2,106,108
USCARRIER.GRAPHML,2,106,101
USCARRIER.GRAPHML,2,106,107
USCARRIER.GRAPHML,2,86,80
USCARRIER.GRAPHML,2,135,49
USCARRIER.GRAPHML,2,135,41
USCARRIER.GRAPHML,2,135,45
USCARRIER.GRAPHML,2,135,136
USCARRIER.GRAPHML,2,135,47
USCARRIER.GRAPHML,2,135,137
USCARRIER.GRAPHML,2,135,44
USCARRIER.GRAPHML,2,135,46
USCARRIER.GRAPHML,2,135,141
USCARRIER.GRAPHML,2,135,134
USCARRIER.GRAPHML,2,33,31
USCARRIER.GRAPHML,2,33,38
USCARRIER.GRAPHML,2,33,35
USCARRIER.GRAPHML,2,33,32
USCARRIER.GRAPHML,2,33,39
USCARRIER.GRAPHML,2,33,34
USCARRIER.GRAPHML,2,33,36
USCARRIER.GRAPHML,2,33,37
USCARRIER.GRAPHML,2,33,84
USCARRIER.GRAPHML,2,53,52
USCARRIER.GRAPHML,2,53,58
USCARRIER.GRAPHML,2,53,28
USCARRIER.GRAPHML,2,53,55
USCARRIER.GRAPHML,2,53,23
USCARRIER.GRAPHML,2,53,54
USCARRIER.GRAPHML,2,53,22
USCARRIER.GRAPHML,2,53,29
USCARRIER.GRAPHML,2,53,83
USCARRIER.GRAPHML,2,91,90
USCARRIER.GRAPHML,2,91,117
USCARRIER.GRAPHML,2,91,114
USCARRIER.GRAPHML,2,91,66
USCARRIER.GRAPHML,2,97,98
USCARRIER.GRAPHML,2,97,26
USCARRIER.GRAPHML,2,97,25
USCARRIER.GRAPHML,2,157,156
USCARRIER.GRAPHML,2,157,40
USCARRIER.GRAPHML,2,157,87
USCARRIER.GRAPHML,2,157,5
USCARRIER.GRAPHML,2,157,43
USCARRIER.GRAPHML,2,157,155
USCARRIER.GRAPHML,2,157,42
USCARRIER.GRAPHML,2,157,142
USCARRIER.GRAPHML,2,157,6
USCARRIER.GRAPHML,2,157,60
USCARRIER.GRAPHML,2,157,143
USCARRIER.GRAPHML,2,124,122
USCARRIER.GRAPHML,2,124,30
USCARRIER.GRAPHML,2,124,131
